"SiteName"	"Country"	"Period"	"PhaseCode"	"LabCode"	"C14Age"	"C14SD"	"Material"	"MaterialSpecies"	"tpq"	"taq"	"Longitude"	"Latitude"	"bib"	"bib_url"
"Cova del Toll"	"Spain"	"EN"	"IIb"	"OxA-26071"	6390	34	"fauna"	"Ovis aries"	-5219	-5481	2.150441	41.805629	"Cebrià et al. 2014"	"https://doi.org/10.3989/tp.2014.12128"
"Cova del Sardo"	"Spain"	"EN"	"A-8A2"	"KIA-40878"	5715	35	"wood charcoal"	"Pinus tipus sylvestris/uncinata"	-4371	-4719	0.901377	42.551384	"Gassiot et al. 2014"	"https://doi.org/10.3989/tp.2014.12134"
"Cova del Sardo"	"Spain"	"EN"	"A-8B2"	"KIA-40817"	5685	35	"wood charcoal"	"Pinus tipus sylvestris/uncinata"	-4358	-4706	0.901377	42.551384	"Gassiot et al. 2014"	"https://doi.org/10.3989/tp.2014.12134"
"Cova del Sardo"	"Spain"	"EN"	"A-8A6"	"KIA-41134"	5645	25	"wood charcoal"	"Pinus tipus sylvestris/uncinata"	-4354	-4603	0.901377	42.551384	"Gassiot et al. 2014"	"https://doi.org/10.3989/tp.2014.12134"
"Cova del Sardo"	"Spain"	"EN"	"A-8A2"	"KIA-36935"	5695	35	"wood charcoal"	"Pinus tipus sylvestris/uncinata"	-4361	-4709	0.901377	42.551384	"Gassiot et al. 2014"	"https://doi.org/10.3989/tp.2014.12134"
"Cova del Sardo"	"Spain"	"EN"	"A-8A4"	"KIA-40815"	5635	35	"wood charcoal"	"Pinus tipus sylvestris/uncinata"	-4341	-4677	0.901377	42.551384	"Gassiot et al. 2014"	"https://doi.org/10.3989/tp.2014.12134"
"Cova del Sardo"	"Spain"	"EN"	"A-9A2"	"KIA-37689"	6525	45	"wood charcoal"	"Pinus tipus sylvestris/uncinata"	-5316	-5629	0.901377	42.551384	"Gassiot et al. 2014"	"https://doi.org/10.3989/tp.2014.12134"
"Cova del Sardo"	"Spain"	"EN"	"A-8B1"	"KIA-37690"	5850	40	"wood charcoal"	"Pinus tipus sylvestris/uncinata"	-4518	-4905	0.901377	42.551384	"Gassiot et al. 2014"	"https://doi.org/10.3989/tp.2014.12134"
"Casa Montero"	"Spain"	"EN"	"D4"	"Beta-295152"	6200	40	"fauna"	"Ovis aries"	-4945	-5320	-3.526404	40.404271	"Consuegra et al. 2018"	"https://doi.org/10.3989/tp.2018.12203 "
"Cueva de Chaves"	"Spain"	"EN"	"1b"	"GrN-12683"	6650	80	"wood charcoal"	"Wood charcoal (unidentified)"	-5319	-5838	-0.140847	42.214223	"Utrilla et al. 2018"	"https://doi.org/10.3989/tp.2018.12214"
"Cueva de Chaves"	"Spain"	"EN"	"1a"	"GrN-13605"	6330	70	"wood charcoal"	"Wood charcoal (unidentified)"	-4989	-5530	-0.140847	42.214223	"Utrilla et al. 2018"	"https://doi.org/10.3989/tp.2018.12214"
"Cueva de Chaves"	"Spain"	"EN"	"1a"	"CSIC-379"	6230	70	"bone (human)"	"Homo sapiens"	-4843	-5474	-0.140847	42.214223	"Utrilla et al. 2018"	"https://doi.org/10.3989/tp.2018.12214"
"Cueva de Chaves"	"Spain"	"EN"	"1b"	"GrA-34256"	6335	40	"wood charcoal"	"Wood charcoal (unidentified)"	-5073	-5476	-0.140847	42.214223	"Utrilla et al. 2018"	"https://doi.org/10.3989/tp.2018.12214"
"Cueva de Chaves"	"Spain"	"EN"	"1b"	"GrA-34258"	6530	40	"wood charcoal"	"Wood charcoal (unidentified)"	-5323	-5625	-0.140847	42.214223	"Utrilla et al. 2018"	"https://doi.org/10.3989/tp.2018.12214"
"Cueva de Chaves"	"Spain"	"EN"	"1b"	"GrN-13602"	6330	90	"wood charcoal"	"Wood charcoal (unidentified)"	-4855	-5614	-0.140847	42.214223	"Utrilla et al. 2018"	"https://doi.org/10.3989/tp.2018.12214"
"Cueva de Chaves"	"Spain"	"EN"	"1a"	"GrN-13603"	6260	100	"wood charcoal"	"Wood charcoal (unidentified)"	-4784	-5553	-0.140847	42.214223	"Utrilla et al. 2018"	"https://doi.org/10.3989/tp.2018.12214"
"Cueva de Chaves"	"Spain"	"EN"	"1b int"	"CSIC-381"	6120	70	"wood charcoal"	"Wood charcoal (unidentified)"	-4723	-5337	-0.140847	42.214223	"Utrilla et al. 2018"	"https://doi.org/10.3989/tp.2018.12214"
"Cueva de Chaves"	"Spain"	"EN"	"1b silos"	"GrA-28341"	6380	40	"plant seed"	"Corylus avellana"	-5213	-5483	-0.140847	42.214223	"Utrilla et al. 2018"	"https://doi.org/10.3989/tp.2018.12214"
"Cueva de Chaves"	"Spain"	"EN"	"1a"	"GrA-26912"	6230	45	"bone (human)"	"Homo sapiens"	-4956	-5370	-0.140847	42.214223	"Utrilla et al. 2018"	"https://doi.org/10.3989/tp.2018.12214"
"Cueva de Chaves"	"Spain"	"EN"	"1b"	"GrA-34257"	6410	40	"wood charcoal"	"Wood charcoal (unidentified)"	-5219	-5513	-0.140847	42.214223	"Utrilla et al. 2018"	"https://doi.org/10.3989/tp.2018.12214"
"Cueva de Chaves"	"Spain"	"EN"	"1b"	"GrN-13604"	6490	40	"wood charcoal"	"Wood charcoal (unidentified)"	-5310	-5614	-0.140847	42.214223	"Utrilla et al. 2018"	"https://doi.org/10.3989/tp.2018.12214"
"Cueva de Chaves"	"Spain"	"EN"	"1b"	"CSIC-378"	6460	70	"wood charcoal"	"Wood charcoal (unidentified)"	-5209	-5633	-0.140847	42.214223	"Utrilla et al. 2018"	"https://doi.org/10.3989/tp.2018.12214"
"Cueva de Chaves"	"Spain"	"EN"	"1b"	"UCIAMS-66317"	6470	25	"fauna"	"Ovis aries"	-5321	-5528	-0.140847	42.214223	"Utrilla et al. 2018"	"https://doi.org/10.3989/tp.2018.12214"
"Cueva de Chaves"	"Spain"	"EN"	"1b"	"GrN-12685"	6770	70	"wood charcoal"	"Wood charcoal (unidentified)"	-5477	-5974	-0.140847	42.214223	"Utrilla et al. 2018"	"https://doi.org/10.3989/tp.2018.12214"
"Cueva de Chaves"	"Spain"	"EN"	"1b"	"GrA-38022"	6580	35	"fauna"	"Ovis aries"	-5383	-5634	-0.140847	42.214223	"Utrilla et al. 2018"	"https://doi.org/10.3989/tp.2018.12214"
"Cueva de Chaves"	"Spain"	"EN"	"1a"	"MAMS-28127"	6227	28	"bone (human)"	"Homo sapiens"	-5010	-5318	-0.140847	42.214223	"Utrilla et al. 2018"	"https://doi.org/10.3989/tp.2018.12214"
"Cueva de Chaves"	"Spain"	"EN"	"1a"	"D-AMS15831"	6180	54	"bone (human)"	"Homo sapiens"	-4845	-5358	-0.140847	42.214223	"Utrilla et al. 2018"	"https://doi.org/10.3989/tp.2018.12214"
